ra,dec,z,iGrID
41.64294052,48.68368149,0.0291451,3400
42.22462082,48.74866867,0.0279827,3400
42.05284882,48.68529892,0.0302928,3400
42.01652908,48.76000977,0.0296931,3400
41.83428955,48.86304092,0.0314312,3400
41.85726929,48.93582916,0.0286429,3400
41.90839005,49.02223969,0.030436900000000006,3400
41.39656067,48.64997101,0.0327875,3400
41.29240036,48.73828888,0.0327203,3400
41.22970963,48.74515152,0.0325431,3400
68.17465209999999,59.42222977,0.0148896,693
67.98782349,59.42980957,0.0151942,693
67.63552856,59.76166916,0.0159175,693
69.04493713,59.32089996,0.0166384,693
68.75389099,59.66165161,0.0151762,693
68.23708344,59.77349854,0.016967,693
73.43919373,63.60163116,0.015050799999999996,2004
73.37171173,63.85577011,0.016956400000000003,2004
73.05477905,64.0374527,0.0139776,2004
72.36589813,63.92517853,0.0155939,2004
72.2504425,63.9814682,0.0154396,2004
73.42920685,64.46971893,0.0154209,2004
82.93495941,67.61245728,0.0172465,1116
83.90083313,67.76261902,0.0159375,1116
82.48269653,67.90760803,0.0182518,1116
82.8830719,67.65444946,0.0163295,1116
83.16159821,67.71044922,0.0159816,1116
82.85756683,67.73055267,0.016815599999999997,1116
85.91551208,68.94521332,0.01281,202
86.63186646,69.05097961,0.0143048,202
86.41166687,69.06060791,0.0142297,202
86.23599243,69.1592865,0.0141947,202
86.12358093,69.29898071,0.0131668,202
85.51989746,69.37837982,0.0130287,202
85.84597778,69.43097687,0.0136108,202
85.71955872,69.8927002,0.013301599999999998,202
53.01422882,68.36839294,0.005267,19
51.73548126,68.58123779,0.0061292,19
55.93983078,68.30132294,0.0040782,19
60.11569977,68.57774353,0.0033975000000000003,19
60.20584869,68.66945648,0.0038285,19
62.1221199,69.67253876,0.0031009,19
61.94544983,69.81243134,0.0027271,19
57.56204987,70.09470367,0.003821,19
57.08638000000001,70.13288116,0.003711400000000001,19
61.26641083,70.996521,0.0033745,19
72.11196136,73.46911621,0.0148216,484
69.0356369,72.90342712,0.0132886,484
68.96141052,73.13964844,0.0157247,484
69.87281799,73.29142761,0.0162271,484
68.62046051,73.20482635,0.0152329,484
68.76661682,73.26242828,0.013867700000000002,484
68.52649689,73.2991333,0.0134131,484
69.0894928,73.40837097,0.0134501,484
69.12632751,73.42710114,0.0133571,484
71.33705139,73.39108276,0.0148267,484
70.28594208,73.67173767,0.0147609,484
67.99334717,73.64369965,0.012701,484
77.22796631,75.42788696,0.014708700000000003,1296
76.64865112,75.59538269,0.013649200000000002,1296
76.52525329999997,75.65135956,0.013978399999999998,1296
78.06121063,75.91710663,0.0152028,1296
78.79472351,76.10764313,0.0143933,1296
76.42105103,76.01979828,0.0143377,1296
28.2924099,71.18707275,0.021112,2297
29.09450912,71.22292328,0.022892,2297
28.82027054,71.21832275,0.022474200000000003,2297
28.51582909,71.19638824,0.0211865,2297
28.3577404,71.25183105,0.022342700000000004,2297
27.66161919,70.90219879,0.0228374,2297
27.77916908,71.3120575,0.022844,2297
27.16111946,71.21952057,0.0221236,2297
55.01025009,71.40585327,0.0036263000000000007,19
154.14230347,21.12293053,0.0053549,129
154.41069031,21.68824959,0.0051771000000000005,129
154.52351379,21.8319397,0.0052862,129
154.60374451,21.89397049,0.0057129,129
154.44934082,21.87328911,0.0063527,129
153.38156128,22.73756027,0.0053615,129
139.28268433,17.40992928,0.029057099999999995,2429
139.22291565,17.45755959,0.0295029,2429
139.00744629,17.589830399999997,0.030379900000000005,2429
139.01623535,17.62841034,0.0295828,2429
138.75830078,17.59226036,0.028937,2429
139.09039307,17.72723961,0.026919,2429
139.00741577,17.82072067,0.029688,2429
139.14299011,17.91909027,0.0281016,2429
137.82411194,19.29822922,0.0304075,11153
139.1864624,19.83807945,0.0294802,2436
139.25270081,20.03640938,0.0278655,2436
139.43937683,19.9066391,0.0299322,2436
139.71261597,20.16646957,0.0303262,2436
139.27877808,20.06967926,0.028779,2436
139.51019287,20.29837036,0.0298296,2436
139.20835876,20.1985302,0.0286038,2436
137.59777832,19.45539093,0.0297803,11153
137.30273438,19.40763092,0.0293875,11153
137.4059906,19.46891022,0.0287713,11153
137.69372559,19.60996056,0.0306636,11153
137.79055786,19.66748047,0.0308909,11153
139.79489136,20.24292946,0.0309099,2436
125.33811188,20.86742973,0.017844799999999997,881
124.80322266,20.5107193,0.0173769,881
124.62304688,20.76136017,0.0168258,881
124.75357819,20.93696976,0.0161128,881
124.3959198,20.9031601,0.0163415,881
124.96617889,20.98501015,0.0170588,881
125.14868927,21.06784058,0.015813900000000002,881
125.04506683,21.06899071,0.0181226,881
124.90749359,21.11449051,0.0192438,881
125.09860229,21.13147926,0.0176562,881
124.75789642,21.1858902,0.0144409,881
124.79476166,21.43573952,0.0168895,881
124.77120209,21.79150009,0.015773,881
138.74850464,29.73028946,0.0220062,1400
138.64503479,29.82527924,0.0233179,1400
138.414505,29.99284935,0.0233505,1400
138.38780212,30.00005913,0.0238003,1400
138.21195984,30.21236992,0.0225425,1400
138.64297485,30.14089966,0.0236944,1400
139.90011597,33.42834091,0.0243536,638
139.57910156,33.55693054,0.0246927,638
140.01043701,33.71044159,0.0240676,638
139.85076904,33.62395096,0.021953200000000003,638
139.94526672,33.74979019,0.0239832,638
139.92254639,33.73804092,0.0211387,638
139.86376953,33.79085159,0.0201171,638
139.99104309,33.92737961,0.0251118,638
139.89515686,33.88806915,0.0222437,638
139.82925415,33.88082886,0.0241173,638
139.60101318,33.86748123,0.0228416,638
139.82264709,34.00809097,0.0245558,638
129.35380554,24.87998962,0.030335,5916
129.54559326,24.89524078,0.0294138,5916
129.54263306,25.0988102,0.0293652,5916
129.40402222,24.99971962,0.0296811,5916
129.52812195,25.27264977,0.0289667,5916
129.15075684,25.13695908,0.0296901,5916
136.81770325,37.21540833,0.0246848,2685
137.19837952,37.50156021,0.0234874,2685
136.81401062,37.50484848,0.0251012,2685
137.15534973,37.62155151,0.0238489,2685
137.42404175,37.60163116,0.0236415,2685
137.44918823,37.70785141,0.0248141,2685
154.41525269,22.80997086,0.0049556,129
170.08642578,34.09629059,0.0359482,4975
169.82051086,34.12844086,0.035661,4975
170.72305298,34.34095001,0.0364349,4975
170.34600830000005,34.35676956,0.0359645,4975
170.51289368,34.3147316,0.0347107,4975
170.53077698,34.36632919,0.0351036,4975
170.42707825,34.36270142,0.0364014,4975
170.26620483,34.34410095,0.0366719,4975
170.36233521,34.45269012,0.0361866,4975
179.64163208,42.73405838,0.003493,139
179.71759033,42.72240829,0.0031226999999999995,139
179.63090515,43.94702148,0.0035434,139
178.20605469,44.12073135,0.003458,139
179.65832519999995,47.26131821,0.0037647,6
173.33822632,47.02909088,0.0036088,6
174.83625793,46.5134201,0.0031917,6
176.53242493,47.49449921,0.0037285,6
178.42393494,47.85876083,0.0033641999999999995,6
179.17547607,48.3339386,0.0038476,6
177.41874695,48.42597961,0.0038938,6
177.94859314,48.6831398,0.0039247,6
179.32244873,49.2832489,0.0032869,6
174.43374634,47.89310074,0.0030951,6
177.15913391,48.71081924,0.0039094,6
177.80603027,50.15679932,0.0037589,6
179.11993408,50.42844009,0.0036874,6
179.85494995,50.961689,0.0037393,6
174.15270996,49.06304169,0.0329955,3594
173.67424011,48.94440842,0.030936900000000007,3594
173.69407654,48.95606995,0.0322509,3594
176.48596191,50.19989014,0.0031406,6
173.56063843,49.04315948,0.0323562,3594
173.70547485,49.07751083,0.034016500000000005,3594
173.4967804,49.06203842,0.032305900000000005,3594
177.68952942,51.82421112,0.0038459,6
177.80596924,52.00086975,0.0036323,6
178.45428467,52.3265419,0.0041252,6
179.39993286,53.37451935,0.0040904,6
153.46038818,38.37543106,0.022651,710
153.47009277,38.65454865,0.0234407,710
153.52970886,38.65261841,0.0217033,710
153.49665833,38.65716934,0.0218398,710
153.3712616,38.61983871,0.0236609,710
153.3596344,38.65766144,0.025131200000000003,710
153.46044922,38.76491165,0.0239126,710
153.4793396,38.84294128,0.0237114,710
153.68884277,38.98097992,0.0239804,710
153.39222717,38.84321976,0.0220467,710
147.65536499,43.7593689,0.0167594,3492
147.18179321,44.08131027,0.016621599999999997,3492
147.32221985,44.02584076,0.0167234,3492
147.39271545,44.10272979999999,0.0165024,3492
147.31254578,44.13114929,0.0158879,3492
147.63806152,44.31433105,0.016477099999999998,3492
179.11727905,55.12532043,0.0042754,112
178.93797302,55.32064056,0.0034116,112
179.48394775,55.45354843,0.0040249000000000005,112
179.39828491,55.45877838,0.0028777,112
173.95497131,54.52357101,0.0013477,1
177.66217041,55.35383987,0.003724,112
177.31404114,56.08435059,0.0044713,112
171.88287354,56.87670898,0.0062411,217
171.61083984,57.04832077,0.0076054,217
175.22605896,56.20222855,0.0051597,112
172.29888916,57.13220978,0.008630500000000001,217
171.36177063,57.72116852,0.006652,217
170.13031006,57.78136826,0.006984999999999999,217
169.83998108,57.75774002,0.0057049,217
169.65051269999995,57.99996948,0.0073044,217
169.60531616,58.78622055,0.006188399999999999,217
170.57505798,59.07424164,0.0057388000000000005,217
171.68457031,59.15547943,0.004516,217
128.30226135,41.09481049,0.0249076,6298
128.32415771,41.25952148,0.0235387,6298
128.08518982,41.35889053,0.0256321,6298
128.72956848,41.4018898,0.0261051,6298
128.42481995,41.42084885,0.0258616,6298
128.37809753,41.5254097,0.0253097,6298
117.53556824,50.04523849,0.023859400000000003,1665
118.28726196,50.13059998,0.0197092,1665
117.82346344,50.17937088,0.0212338,1665
118.15952301,50.40164948,0.0219615,1665
117.80568695,50.19330978,0.021790200000000003,1665
117.82807922,50.23551178,0.0228768,1665
104.74072266,45.05591965,0.0209211,1833
104.56957245,45.0561409,0.0193788,1833
104.06230164,45.29738998,0.0208165,1833
104.07301331,45.49280167,0.0199583,1833
103.63672638,45.70428085,0.0199039,1833
104.65676117,45.21057892,0.0197886,1833
104.39852905,45.37273026,0.0203204,1833
104.75834656,45.44430923,0.0214114,1833
107.86652374,48.24011993,0.0200261,1396
106.42247009,48.35855103,0.0191468,1396
106.66744232,48.49052811,0.0199287,1396
107.75520325,48.51280975,0.018322,1396
107.21974182,48.45006179999999,0.020806,1396
107.28327942,48.61553955,0.0196019,1396
107.34612274,48.63552094,0.0207858,1396
107.43678284,48.69049072,0.0194264,1396
107.75235748,48.68664169,0.019937,1396
107.74282074,49.02270889,0.020307,1396
106.99816132,48.6661911,0.018084400000000004,1396
107.0402298,48.92948914,0.0210659,1396
107.0509491,49.13787079,0.0198107,1396
108.2124176,49.00574112,0.0192429,1396
107.64491272,49.87300873,0.0208575,699
107.39244843,50.18225098,0.0197248,699
107.10075378,50.13660049,0.0194283,699
108.2333374,49.76462936,0.0200123,699
108.40895081,50.03128052,0.0210485,699
108.18212891,50.06179047,0.018572,699
107.68768311,50.0814209,0.0194326,699
107.79502869,50.17469025,0.0200264,699
107.89024353,50.24834824,0.0206168,699
108.47553253,50.39876938,0.0196922,699
107.6423111,50.11891174,0.0219418,699
107.66114807,50.17726135,0.0191013,699
107.6844635,50.20243835,0.0213081,699
108.76965332,50.53599929999999,0.019211,699
106.78399658,50.39299011,0.0202721,699
106.50124359,50.51029968,0.021330900000000003,699
106.42511749,50.58105850000001,0.0200693,699
105.63775635,50.59059143,0.021233,699
106.00499725,50.6801796,0.0215333,699
107.0459137,50.68193054,0.0202124,699
106.49594879,50.75592041,0.0213151,699
105.97897339,53.66719055,0.0373747,7273
105.98229218,53.75883865,0.038223900000000005,7273
111.8105011,52.94855118,0.0405414,4393
111.94320679,53.07801819,0.0402581,4393
112.28981781,53.03844833,0.041939099999999986,4393
111.61865997,53.16767120000001,0.0403002,4393
111.68923187,53.17810059,0.0405008,4393
111.4316864,53.22909927,0.0387773,4393
110.05581665,55.52062988,0.0403673,5814
109.97760773,55.5725708,0.042626,5814
106.38749695,54.07661057,0.0367887,7273
106.20358276,53.99435043,0.0370841,7273
106.22075653,54.00201035,0.037274199999999987,7273
106.06790161,54.2227211,0.0370537,7273
110.39865875,55.58740997,0.0389101,5814
110.78447723,55.62733078,0.0405004,5814
111.13993073,55.59999847,0.038811,5814
110.15447998,55.77145004,0.0426157,5814
110.38607788,55.75745010000001,0.0383481,5814
110.3764267,55.76147842,0.0413547,5814
110.34188843,55.79853058,0.0405639,5814
110.34010315,55.81106949,0.0374769,5814
110.01587677,55.93222046,0.0407624,5814
100.69373322,52.84896088,0.0351996,8424
100.68872833,53.0850296,0.0347543,8424
100.67681122,53.16138839999999,0.0346835,8424
100.59918213,53.17927170000001,0.033625800000000004,8424
100.1157608,53.20800018,0.0341697,8424
100.19278717,53.22875977,0.0344071,8424
100.1989212,53.50437927,0.0362783,8424
100.34471893,53.74623871,0.035468099999999995,8424
100.29355621,53.79039001,0.0356504,8424
99.68766785,53.35551071,0.034506699999999994,8424
93.95599365,64.43067169,0.0135401,3024
93.06858063,64.2687912,0.0149863,3024
93.27197266,64.56131744,0.0132565,3024
93.51013184,64.70928955,0.0143309,3024
91.78688049,64.67333221,0.0140291,3024
92.12663269,64.72368622,0.0142585,3024
124.06214905,57.70925903,0.0265092,3020
123.33808136,57.85226822,0.026988,3020
123.68135071,57.95753860000001,0.0277094,3020
123.66203308,58.02330017,0.0266248,3020
124.53994751,58.0925293,0.0274409,3020
124.02204895,58.00551987,0.0264312,3020
124.32150269,58.05662918,0.025699400000000004,3020
123.85681915,58.1789093,0.027254200000000003,3020
123.67371368,58.22525024,0.027198700000000003,3020
123.91107178,58.29689026,0.0268928,3020
123.9368515,58.32104874,0.0273728,3020
124.00569153,58.3340683,0.0255895,3020
150.82975769,68.7337265,0.0003317,1
148.88825989,69.06526184,0.0001605,1
148.96846008,69.67970276,0.0009387,1
157.81321716,72.12644958,0.0223911,4521
158.95185852,72.0548172,0.0218939,4521
158.54092407,72.41381073,0.023055900000000004,4521
158.98553467,72.61631775,0.0221686,4521
158.88885498,72.67828369,0.0225472,4521
157.74049377,72.80915833,0.0223598,4521
158.59835815,73.01393127,0.0222164,4521
158.52886963,73.13916016,0.0235071,4521
120.05357361,56.35337067,0.0301211,1868
120.0356369,56.36560822,0.0307675,1868
119.51023865,56.35958862,0.0298293,1868
120.44130707,56.55337143,0.0294217,1868
120.50964355,56.64416122,0.0283843,1868
120.58425903,56.71688843,0.0264904,1868
120.23560333,56.51548004,0.0284069,1868
120.50150299,56.91775131,0.0274404,1868
120.37564087,56.90135956,0.0275628,1868
120.52124786,56.91666031,0.0277273,1868
120.54637909,56.94234085,0.0275738,1868
119.96367645,56.91501999,0.0294926,1868
119.96684265,58.61645889,0.0193682,3121
118.61480713,58.27064133,0.020581400000000003,3121
119.32881165,58.52090073,0.0200308,3121
119.00279236,58.43024063,0.0191691,3121
119.23119354,58.8781395,0.0207886,3121
119.38543701,59.08398819,0.0192236,3121
122.34899139,57.76314163,0.0257775,3020
122.33500671,57.83423996,0.0279467,3020
122.52945709,57.83687973,0.0263181,3020
122.46893311,57.91278076,0.0268266,3020
123.21069336,57.92147827,0.0271826,3020
122.97303009,57.95191956,0.028067,3020
123.41468811,58.13526917,0.0273446,3020
119.75409698,59.11690903,0.0200496,3121
119.76750946,59.13671112,0.0201528,3121
114.21414948,65.60254669,0.0006001,1
124.77073669,70.72003174,0.0006274,1
95.04859924,66.5849762,0.0141716,1905
94.42307281,66.60092926,0.0138298,1905
93.58409882,66.30413055,0.0130815,1905
93.69782257,66.56748962,0.0135174,1905
94.17523956,66.50670624,0.0140216,1905
93.95480347,66.83921814,0.0135844,1905
95.61791992,66.57855225,0.0146096,1905
95.19650269,66.71470642,0.014091899999999997,1905
99.24688721,74.28256226,0.018041400000000003,2650
99.07215881,74.34397125,0.017713299999999998,2650
96.99992371,74.30169678,0.0176023,2650
97.62232208,74.44426727,0.0178813,2650
97.89761353,74.43353271,0.018559400000000004,2650
97.33589935,74.49269104,0.0185159,2650
133.21856689,72.92653656,0.0127667,655
131.98974609,72.89573669,0.0105594,655
131.81593323,72.98562622,0.0125972,655
130.69978333,72.97647858,0.0116665,655
130.21020508,73.48667908,0.012209200000000002,655
133.42607117,73.49095154,0.0117641,655
132.59185791,73.46308899,0.0124083,655
93.50891876,80.00379944,0.0141311,1272
91.09629822,79.84802246,0.0145097,1272
92.64375305,79.86691284,0.013029,1272
92.49091339,79.9260025,0.014597799999999998,1272
91.22403717,80.14382172,0.0131856,1272
94.80547333,80.06846619,0.014392,1272
93.6234436,80.44989014,0.0129757,1272
93.48999786,80.47633362,0.0123652,1272
121.10314178,84.64150238,0.0061291,164
118.99614716,85.15891266,0.0068518,164
113.73972321,85.5371933,0.0067395,164
113.08535767,85.7088623,0.0062533,164
110.01844025,85.58721161,0.0061039,164
109.44622040000002,85.71325684,0.0075747,164
108.77858734,85.77462769,0.0056435,164
111.80983734,85.75454712,0.007954000000000001,164
103.72757721,85.63807678,0.0053745,164
134.28034973,84.80853271,0.0058099,164
135.95761108,85.50169373,0.005312300000000001,164
131.32122803,85.74001312,0.006197,164
127.12050629,85.60810852,0.006591500000000001,164
119.55310059,85.71665955,0.0062313,164
113.1078186,86.66683959999997,0.0069711,164
226.02922058,1.21991003,0.0060779,65
225.29693604,1.70196998,0.0072302999999999985,65
224.70298767,2.02355003,0.0066798000000000005,65
226.62205505,1.60537004,0.006065999999999999,65
226.50325012,1.63381004,0.0054678,65
226.36450195,1.63470995,0.00472,65
226.64602661,2.00482011,0.0048172,65
226.35943604,2.09931993,0.0051656,65
226.94880676,2.56857991,0.006414100000000001,65
227.38981628,3.0527401000000003,0.0068980000000000005,65
228.3000946,4.28337002,0.036941900000000014,6309
228.30793762,4.28752995,0.0370785,6309
228.52580261,4.2221899,0.0383551,6309
228.47184753,4.46120024,0.0377818,6309
228.3274231,4.47747993,0.0383648,6309
228.29342651,4.48200989,0.036537900000000005,6309
228.28448486,4.49717999,0.0380754,6309
228.22068787,4.51400995,0.0375764,6309
228.537323,4.71443987,0.0387536,6309
221.6153717,11.50736046,0.030304700000000007,4661
221.79682922,11.58570957,0.0297508,4661
221.69367981,11.57019997,0.0285252,4661
221.75042725,11.59210014,0.0318396,4661
221.77635193,11.59377956,0.0298779,4661
216.86891174,11.04069996,0.0288785,5539
217.23728943,11.19688988,0.0261532,5539
216.89451599,11.33057022,0.0274222,5539
217.14285278,11.37825012,0.0274947,5539
217.09364319,11.41800022,0.0270884,5539
216.81057739,11.33917046,0.0285277,5539
216.95703125,11.56031036,0.0255454,5539
221.72341919,11.62629986,0.0305891,4661
217.4552002,11.46300983,0.0273425,5539
221.81196594,13.45637989,0.028683799999999995,5321
221.61116028,13.58796978,0.0310814,5321
221.66294861,13.67621994,0.03103,5321
221.97637939,13.66168022,0.0305811,5321
221.78536987,13.65468025,0.0291401,5321
221.75874329,13.668319699999998,0.0310518,5321
223.32876587,16.64215088,0.0424789,13070
